,Variable,Importance
1004,Secure Internet servers,0.00023057368848230516
1005,Net primary income (Net income from abroad) (current LCU),0.00023043346410850124
1006,Coverage of social insurance programs (% of population),0.00023040223116821125
1007,"Taxes on income, profits and capital gains (% of total taxes)",0.0002301724320766467
1008,Income.share.held.by.lowest.20.,0.00023009412088619054
1009,CPIA.business.regulatory.environment.rating..1.low.to.6.high.,0.0002300161138274198
1010,"Human capital index (HCI), upper bound (scale 0-1)",0.00022982684781854178
1011,Total fisheries production (metric tons),0.00022951788056834257
1012,Gross savings (% of GNI),0.00022934721476996657
1013,"Repeaters, primary, total (% of total enrollment)",0.0002288902927941993
1014,Forest area (% of land area),0.00022833641298685158
1015,Median.age.of.public.paid.employees,0.00022825957175889145
1016,"Population ages 00-04, female (% of female population)",0.00022811048688088832
1017,Mammal.species..threatened,0.0002275933765793205
1018,Disbursements.on.external.debt..long.term..DIS..current.US..,0.00022756553496956146
1019,Adjusted savings: consumption of fixed capital (current US$),0.0002275393156962089
1020,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),0.00022728233643042452
1021,Females..as.a.share.of.public.paid.employee.by.wage.quintile..Quintile.1.,0.0002266246129620839
1022,Surface area (sq. km),0.00022661721817763723
1023,PM2.5.air.pollution..mean.annual.exposure..micrograms.per.cubic.meter.,0.00022602258158706354
1024,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",0.00022579935550048845
1025,Interest payments (% of expense),0.00022577785026267158
1026,Benefit incidence of unemployment benefits and ALMP to poorest quintile (% of total U/ALMP benefits),0.00022572233340611376
1027,"Children in employment, unpaid family workers (% of children in employment, ages 7-14)",0.000225718463940411
1028,Fuel imports (% of merchandise imports),0.00022560427960563085
1029,"Primary education, teachers (% female)",0.0002253202168534263
1030,"Children in employment, male (% of male children ages 7-14)",0.0002252546132950569
1031,"Trained teachers in secondary education, female (% of female teachers)",0.00022486893969226056
1032,Protecting.minority.investors..Extent.of.shareholder.rights.index..0.6...DB15.20.methodology.,0.0002247581181282173
1033,Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),0.00022453422473084044
1034,PPG..bilateral..AMT..current.US..,0.00022443699637048309
1035,"Gross fixed capital formation, private sector (% of GDP)",0.00022431535023860488
1036,longitude,0.0002241603734776175
1037,Merchandise trade (% of GDP),0.00022409030464514015
1038,Wholesale price index (2010 = 100),0.00022406410184043184
1039,Women who believe a husband is justified in beating his wife when she argues with him (%),0.00022397562440723017
1040,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),0.00022377974565822135
1041,"Over-age students, primary, female (% of female enrollment)",0.00022377571390814354
1042,"School enrollment, preprimary, male (% gross)",0.00022327060080565482
1043,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",0.000223217927271775
1044,"Plant species (higher), threatened",0.0002230159690803766
1045,"Prevalence of severe wasting, weight for height (% of children under 5)",0.00022267010464122579
1046,CPIA.macroeconomic.management.rating..1.low.to.6.high.,0.00022254603900699236
1047,Coverage of social insurance programs in 2nd quintile (% of population),0.0002225267823260357
1048,"Population ages 65 and above, female (% of female population)",0.00022218264040161885
1049,Interest payments (current LCU),0.00022210298010997501
1050,CPIA.public.sector.management.and.institutions.cluster.average..1.low.to.6.high.,0.00022197867192678535
1051,Females..as.a.share.of.private.paid.employee.by.wage.quintile..Quintile.2.,0.0002216182169741913
1052,"Population ages 50-54, male (% of male population)",0.0002215550204684231
1053,Females.as.a.share.of.public.paid.employees.by.occupation..Senior.officials.,0.00022136444266958392
1054,"Children out of school, female (% of female primary school age)",0.00022105452258567497
1055,Firms experiencing electrical outages (% of firms),0.0002205776777137835
1056,Public.sector.employment.as.a.share.of.paid.employment.by.gender..Female.,0.00022048783016610698
1057,Trained teachers in secondary education (% of total teachers),0.0002203415181883474
1058,CPIA business regulatory environment rating (1=low to 6=high),0.00021981436636485307
1059,PPG..bonds..INT..current.US..,0.0002196032859683041
1060,Coverage of unemployment benefits and ALMP in 4th quintile (% of population),0.00021951828991076072
1061,"PPP conversion factor, private consumption (LCU per international $)",0.0002192075194127969
1062,Fixed broadband subscriptions (per 100 people),0.00021900000019858278
1063,Births attended by skilled health staff (% of total),0.00021897797668350718
1064,"School enrollment, secondary, male (% gross)",0.0002181954194998421
1065,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",0.00021728342652462196
1066,Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),0.00021696372942903635
1067,PFC gas emissions (thousand metric tons of CO2 equivalent),0.00021679155144956215
1068,"Population ages 10-14, male (% of male population)",0.00021651814570764692
1069,"Presence of peace keepers (number of troops, police, and military observers in mandate)",0.00021609024344164195
1070,Net investment in nonfinancial assets (current LCU),0.00021598667384466037
1071,"Persistence to grade 5, total (% of cohort)",0.00021585274118152197
1072,Public.sector.employment.as.a.share.of.paid.employment.by.gender..Male.,0.00021573350649297843
1073,"Communications, computer, etc. (% of service exports, BoP)",0.00021526175169350243
1074,"Prevalence of stunting, height for age (% of children under 5)",0.00021505881585117835
1075,Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),0.00021493690306958853
1076,"Share of tariff lines with specific rates, primary products (%)",0.0002148637462958632
1077,Taxes on exports (current LCU),0.00021484191112094655
1078,Income share held by third 20%,0.0002147054166886609
1079,"Current education expenditure, total (% of total expenditure in public institutions)",0.00021470381739161368
1080,Food imports (% of merchandise imports),0.00021430335911974986
1081,Fixed telephone subscriptions,0.00021423050948971608
1082,Real interest rate (%),0.00021381247349387545
1083,Population in urban agglomerations of more than 1 million (% of total population),0.00021372921753803564
1084,"Food, beverages and tobacco (% of value added in manufacturing)",0.0002137142382437877
1085,Share.of.private.paid.employees.with.health.insurance,0.0002129220264156089
1086,"Children in employment, self-employed, male (% of male children in employment, ages 7-14)",0.00021279725857681133
1087,"Personal transfers, receipts (BoP, current US$)",0.0002127909384078781
1088,"Internally displaced persons, new displacement associated with disasters (number of cases)",0.00021272220512384124
1089,Net foreign assets (current LCU),0.00021261882972371725
1090,Public.sector.employment.as.a.share.of.paid.employment.by.location..Urban.,0.00021225691221891482
1091,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",0.0002121704979278569
1092,"Interest rate spread (lending rate minus deposit rate, %)",0.00021215871029244202
1093,"Average working hours of children, study and work, ages 7-14 (hours per week)",0.0002121481394516374
1094,Net official development assistance and official aid received (constant 2015 US$),0.0002121283146606598
1095,"Literacy rate, youth total (% of people ages 15-24)",0.0002119936238250426
1096,"Mortality rate attributed to household and ambient air pollution, age-standardized (per 100,000 population)",0.00021196356297008918
1097,"Population ages 45-49, female (% of female population)",0.00021187676573139472
1098,Total greenhouse gas emissions (% change from 1990),0.0002117146024181449
1099,Nitrous.oxide.emissions..metric.tons.of.CO2.equivalent.per.capita.,0.0002116256780428142
1100,"Computer, communications and other services (% of commercial service exports)",0.0002114417296679249
1101,"Population ages 05-09, female (% of female population)",0.00021132761483875196
1102,"Human capital index (HCI), female, lower bound (scale 0-1)",0.00021112405306180685
1103,Rural.residents.as.a.share.of.private.paid.employees,0.00021073825431142462
1104,Public.sector.wage.premium.by.occupation..Technicians...compared.to.formal.wage.employees.,0.00021067201532686255
1105,fitch,0.00021066276810584872
1106,Other greenhouse gas emissions (% change from 1990),0.00021000308488184588
1107,"Persistence to last grade of primary, female (% of cohort)",0.00020969591854855526
