,country,date,code,iso2Code,region,adminregion,incomeLevel,lendingType,capitalCity,longitude,latitude,Actual FDI Inflow (% of GDP),Predicted FDI Inflow (% of GDP),Difference,Percent Difference (%),Over- or Under- Investment
644,Sudan,2018.0,SDN,SD,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,IDA,Khartoum,32.5363,15.5932,2.78028018415364,1.3327742,-1.4475060218611597,-52.06331470156497,Over-Invested
645,Suriname,2015.0,SUR,SR,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Paramaribo,-55.1679,5.8232,3.8364682943801,1.3883488,-2.4481194765547825,-63.81180003861734,Over-Invested
646,Suriname,2016.0,SUR,SR,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Paramaribo,-55.1679,5.8232,7.60831445208558,1.2694157,-6.338898715887154,-83.31541441678381,Over-Invested
647,Suriname,2017.0,SUR,SR,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Paramaribo,-55.1679,5.8232,5.17296124285647,1.206754,-3.966207273663965,-76.67189231585768,Over-Invested
648,Suriname,2018.0,SUR,SR,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),Upper middle income,IBRD,Paramaribo,-55.1679,5.8232,5.62565290132504,0.92919046,-4.696462444457822,-83.48297569783658,Over-Invested
649,Sweden,2015.0,SWE,SE,Europe & Central Asia,,High income,Not classified,Stockholm,18.0645,59.3327,2.0487636359558703,4.0602384,2.0114747254027723,98.17993106190113,Under-Invested
650,Sweden,2016.0,SWE,SE,Europe & Central Asia,,High income,Not classified,Stockholm,18.0645,59.3327,2.65945680625609,2.0123904,-0.6470664311187608,-24.330774224142527,Over-Invested
651,Sweden,2017.0,SWE,SE,Europe & Central Asia,,High income,Not classified,Stockholm,18.0645,59.3327,4.47325752513939,1.4771326,-2.996124966316758,-66.97859332888278,Over-Invested
652,Sweden,2018.0,SWE,SE,Europe & Central Asia,,High income,Not classified,Stockholm,18.0645,59.3327,0.832989474957977,1.2439477,0.4109582694115298,49.335349577167456,Under-Invested
653,Switzerland,2015.0,CHE,CH,Europe & Central Asia,,High income,Not classified,Bern,7.44821,46.948,16.8287746079763,2.4070687,-14.421705878575665,-85.69670825432671,Over-Invested
654,Switzerland,2016.0,CHE,CH,Europe & Central Asia,,High income,Not classified,Bern,7.44821,46.948,10.784131293461401,2.403217,-8.380914216206152,-77.71524648710128,Over-Invested
655,Switzerland,2017.0,CHE,CH,Europe & Central Asia,,High income,Not classified,Bern,7.44821,46.948,10.0431170785816,2.469778,-7.5733390176685145,-75.40825182472237,Over-Invested
656,Switzerland,2018.0,CHE,CH,Europe & Central Asia,,High income,Not classified,Bern,7.44821,46.948,-9.59769550840629,2.2331858,11.83088127653373,-76.73206275223599,Under-Invested
657,Tajikistan,2015.0,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878,5.78020754408195,2.6105423,-3.169665246718669,-54.83653004750534,Over-Invested
658,Tajikistan,2016.0,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878,3.47515393053446,1.3290997,-2.1460542753830927,-61.754222065583185,Over-Invested
659,Tajikistan,2017.0,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878,2.5961243445291804,1.3672779,-1.228846483887701,-47.333883928836165,Over-Invested
660,Tajikistan,2018.0,TJK,TJ,Europe & Central Asia,Europe & Central Asia (excluding high income),Low income,IDA,Dushanbe,68.7864,38.5878,2.9358469301155696,0.8985327,-2.0373142414978633,-69.39442995475464,Over-Invested
661,Tanzania,2015.0,TZA,TZ,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Dodoma,35.7382,-6.17486,3.38672238802376,1.4793732,-1.9073491713947317,-56.31843868099621,Over-Invested
662,Tanzania,2016.0,TZA,TZ,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Dodoma,35.7382,-6.17486,2.74317359333202,1.4292803,-1.3138933122651255,-47.89683436217368,Over-Invested
663,Tanzania,2017.0,TZA,TZ,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Dodoma,35.7382,-6.17486,2.21342154860196,1.0760258,-1.1373957049816599,-51.38631209676534,Over-Invested
664,Tanzania,2018.0,TZA,TZ,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Dodoma,35.7382,-6.17486,1.90478815799856,1.796278,-0.10851015812063025,-5.6967047839401985,Over-Invested
665,Thailand,2015.0,THA,TH,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IBRD,Bangkok,100.521,13.7308,2.22468697494103,0.61220413,-1.612482840476766,-72.48133596500732,Over-Invested
666,Thailand,2016.0,THA,TH,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IBRD,Bangkok,100.521,13.7308,0.6815000314109311,0.58015424,-0.1013457912795529,-14.870988497202786,Over-Invested
667,Thailand,2017.0,THA,TH,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IBRD,Bangkok,100.521,13.7308,1.7671735195394498,0.45192236,-1.3152511624570828,-74.42682611042382,Over-Invested
668,Thailand,2018.0,THA,TH,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IBRD,Bangkok,100.521,13.7308,2.6234937701501404,0.4825725,-2.140921274212793,-81.60573120363345,Over-Invested
669,Timor-Leste,2015.0,TLS,TL,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,Blend,Dili,125.567,-8.56667,1.39025917401943,2.919765,1.529505821555521,110.01587690541972,Under-Invested
670,Timor-Leste,2016.0,TLS,TL,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,Blend,Dili,125.567,-8.56667,0.21883881576753106,3.084858,2.866019124906297,1309.6484345587132,Under-Invested
671,Timor-Leste,2017.0,TLS,TL,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,Blend,Dili,125.567,-8.56667,0.270012466970727,1.4767718,1.2067593645417243,446.9272763885207,Under-Invested
672,Timor-Leste,2018.0,TLS,TL,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,Blend,Dili,125.567,-8.56667,1.8568771793878305,2.0773997,0.22052255129454257,11.875990170079188,Under-Invested
673,Togo,2015.0,TGO,TG,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Lome,1.2255,6.1228,6.1676222436929,1.1357625,-5.031859790613677,-81.5850840371965,Over-Invested
674,Togo,2016.0,TGO,TG,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Lome,1.2255,6.1228,-1.03206039203258,1.485012,2.5170724464759395,43.88809665670037,Under-Invested
675,Togo,2017.0,TGO,TG,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Lome,1.2255,6.1228,1.8373368002829,1.4613097,-0.3760271288809225,-20.4658791367497,Over-Invested
676,Togo,2018.0,TGO,TG,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Lome,1.2255,6.1228,1.90308769115448,1.3594828,-0.5436049259567262,-28.56436560876269,Over-Invested
677,Tonga,2015.0,TON,TO,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IDA,Nuku'alofa,-175.21599999999995,-21.136,2.8814348584251297,1.3820143,-1.4994205838279617,-52.03728897232407,Over-Invested
678,Tonga,2016.0,TON,TO,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IDA,Nuku'alofa,-175.21599999999995,-21.136,1.42719814069969,1.2256588,-0.20153936632377456,-14.121330498999185,Over-Invested
679,Tonga,2017.0,TON,TO,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IDA,Nuku'alofa,-175.21599999999995,-21.136,-1.30519853838686,1.2494842,2.554682719790974,-4.268649967353289,Under-Invested
680,Tonga,2018.0,TON,TO,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IDA,Nuku'alofa,-175.21599999999995,-21.136,3.3412598545240098,1.0827615,-2.2584983284162217,-67.59421376216079,Over-Invested
681,Trinidad and Tobago,2015.0,TTO,TT,Latin America & Caribbean ,,High income,IBRD,Port-of-Spain,-61.4789,10.6596,0.7055440010433031,1.5042268,0.798682802736299,113.20099122879222,Under-Invested
682,Trinidad and Tobago,2016.0,TTO,TT,Latin America & Caribbean ,,High income,IBRD,Port-of-Spain,-61.4789,10.6596,-0.105893717750527,1.4952435,1.6011372670974509,1312.022904767155,Under-Invested
683,Trinidad and Tobago,2017.0,TTO,TT,Latin America & Caribbean ,,High income,IBRD,Port-of-Spain,-61.4789,10.6596,-2.03276704384875,1.5770478,3.6098148687083693,-22.418664271843603,Under-Invested
684,Trinidad and Tobago,2018.0,TTO,TT,Latin America & Caribbean ,,High income,IBRD,Port-of-Spain,-61.4789,10.6596,-0.756661501485,1.5786762,2.335337725239883,108.6370484895323,Under-Invested
685,Tunisia,2015.0,TUN,TN,Middle East & North Africa,Middle East & North Africa (excluding high income),Lower middle income,IBRD,Tunis,10.21,36.7899,2.24795839954939,0.8154593,-1.4324990885409368,-63.72444831844244,Over-Invested
686,Tunisia,2016.0,TUN,TN,Middle East & North Africa,Middle East & North Africa (excluding high income),Lower middle income,IBRD,Tunis,10.21,36.7899,1.4893061279154098,0.53602797,-0.9532781599855698,-64.00820772287284,Over-Invested
687,Tunisia,2017.0,TUN,TN,Middle East & North Africa,Middle East & North Africa (excluding high income),Lower middle income,IBRD,Tunis,10.21,36.7899,2.03684392505326,0.6725094,-1.3643345528189155,-66.98277349764246,Over-Invested
688,Tunisia,2018.0,TUN,TN,Middle East & North Africa,Middle East & North Africa (excluding high income),Lower middle income,IBRD,Tunis,10.21,36.7899,2.4803481736973905,0.702395,-1.7779531517819547,-71.68159577901541,Over-Invested
689,Turkey,2015.0,TUR,TR,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Ankara,32.3606,39.7153,2.2416922662182004,0.40343946,-1.8382528040332944,-82.00290609622702,Over-Invested
690,Turkey,2016.0,TUR,TR,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Ankara,32.3606,39.7153,1.61510366576903,0.33351272,-1.2815909423231377,-79.35038285687436,Over-Invested
691,Turkey,2017.0,TUR,TR,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Ankara,32.3606,39.7153,1.3540887114350102,-0.17656332,-1.530652033979108,-113.03927291122477,Over-Invested
692,Turkey,2018.0,TUR,TR,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Ankara,32.3606,39.7153,1.69106040212638,-0.07231599,-1.7633763930512152,-104.2763694799963,Over-Invested
693,Turkmenistan,2015.0,TKM,TM,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Ashgabat,58.3794,37.9509,8.49997845154391,1.2067163,-7.2932621524869035,-85.80330166792572,Over-Invested
694,Turkmenistan,2016.0,TKM,TM,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Ashgabat,58.3794,37.9509,6.2,1.165364,-5.034635972976685,-81.20380601575297,Over-Invested
695,Turkmenistan,2017.0,TKM,TM,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Ashgabat,58.3794,37.9509,5.499995479953589,0.9515288,-4.548466692340674,-82.69946237081372,Over-Invested
696,Turkmenistan,2018.0,TKM,TM,Europe & Central Asia,Europe & Central Asia (excluding high income),Upper middle income,IBRD,Ashgabat,58.3794,37.9509,4.87019465317109,0.690414,-4.179780641692666,-85.82368753928797,Over-Invested
697,Turks and Caicos Islands,2015.0,TCA,TC,Latin America & Caribbean ,,High income,Not classified,Grand Turk,-71.141389,21.460277800000004,-7.82180984220902,1.4050267,9.22683651647965,-82.03706427777557,Under-Invested
698,Turks and Caicos Islands,2016.0,TCA,TC,Latin America & Caribbean ,,High income,Not classified,Grand Turk,-71.141389,21.460277800000004,1.74565885210924,1.5774558,-0.16820309306077807,-9.635507697139223,Over-Invested
699,Turks and Caicos Islands,2017.0,TCA,TC,Latin America & Caribbean ,,High income,Not classified,Grand Turk,-71.141389,21.460277800000004,2.2927176687537,1.5946684,-0.6980492803870009,-30.446368948971113,Over-Invested
700,Turks and Caicos Islands,2018.0,TCA,TC,Latin America & Caribbean ,,High income,Not classified,Grand Turk,-71.141389,21.460277800000004,4.1305393643962,2.414911,-1.7156283326731776,-41.535213232956735,Over-Invested
701,Tuvalu,2015.0,TUV,TV,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IDA,Funafuti,179.089567,-8.6314877,0.845252952787156,0.713432,-0.13182093879866108,-15.595442567102758,Over-Invested
702,Tuvalu,2016.0,TUV,TV,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IDA,Funafuti,179.089567,-8.6314877,0.820851378953342,0.72887224,-0.09197913936365087,-11.205334086291286,Over-Invested
703,Tuvalu,2017.0,TUV,TV,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IDA,Funafuti,179.089567,-8.6314877,0.7385423075660379,0.5735944,-0.1649479162200601,-22.334254182900825,Over-Invested
704,Tuvalu,2018.0,TUV,TV,East Asia & Pacific,East Asia & Pacific (excluding high income),Upper middle income,IDA,Funafuti,179.089567,-8.6314877,0.7017555113686429,0.34867615,-0.3530793662918912,-50.31372900845138,Over-Invested
705,Uganda,2015.0,UGA,UG,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Kampala,32.5729,0.314269,2.72169743412291,1.2308639,-1.490833505328049,-54.77587209499952,Over-Invested
706,Uganda,2016.0,UGA,UG,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Kampala,32.5729,0.314269,2.59266207771316,1.141043,-1.4516191299439951,-55.98952298574853,Over-Invested
707,Uganda,2017.0,UGA,UG,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Kampala,32.5729,0.314269,3.0879136661023097,1.2282002,-1.859713468882461,-60.225565542765544,Over-Invested
708,Uganda,2018.0,UGA,UG,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Low income,IDA,Kampala,32.5729,0.314269,4.86911155647012,1.3552363,-3.513875264584744,-72.1666616965363,Over-Invested
709,Ukraine,2015.0,UKR,UA,Europe & Central Asia,Europe & Central Asia (excluding high income),Lower middle income,IBRD,Kiev,30.5038,50.4536,3.3505084624730497,0.8503075,-2.5002009382687955,-74.62153778365233,Over-Invested
710,Ukraine,2016.0,UKR,UA,Europe & Central Asia,Europe & Central Asia (excluding high income),Lower middle income,IBRD,Kiev,30.5038,50.4536,3.68589082099316,0.82533807,-2.8605527553689227,-77.60817925144482,Over-Invested
711,Ukraine,2017.0,UKR,UA,Europe & Central Asia,Europe & Central Asia (excluding high income),Lower middle income,IBRD,Kiev,30.5038,50.4536,2.5198244501625697,0.7516915,-1.768132929948489,-70.16889330661171,Over-Invested
712,Ukraine,2018.0,UKR,UA,Europe & Central Asia,Europe & Central Asia (excluding high income),Lower middle income,IBRD,Kiev,30.5038,50.4536,1.89249794728758,0.38294333,-1.509554615092298,-79.76519167462585,Over-Invested
713,United Arab Emirates,2015.0,ARE,AE,Middle East & North Africa,,High income,Not classified,Abu Dhabi,54.3705,24.4764,2.38761932373249,0.541784,-1.8458353352566905,-77.3086110046703,Over-Invested
714,United Arab Emirates,2016.0,ARE,AE,Middle East & North Africa,,High income,Not classified,Abu Dhabi,54.3705,24.4764,2.6900730329045297,0.44338936,-2.2466836767682077,-83.51757180147689,Over-Invested
715,United Arab Emirates,2017.0,ARE,AE,Middle East & North Africa,,High income,Not classified,Abu Dhabi,54.3705,24.4764,2.74138044387137,0.7902604,-1.9511200693253188,-71.17290391734,Over-Invested
716,United Arab Emirates,2018.0,ARE,AE,Middle East & North Africa,,High income,Not classified,Abu Dhabi,54.3705,24.4764,2.50743940167386,0.36118418,-2.1462552218909927,-85.59549716169586,Over-Invested
717,United Kingdom,2015.0,GBR,GB,Europe & Central Asia,,High income,Not classified,London,-0.126236,51.5002,1.54796224843591,1.0724299,-0.47553235303490893,-30.719893428628232,Over-Invested
718,United Kingdom,2016.0,GBR,GB,Europe & Central Asia,,High income,Not classified,London,-0.126236,51.5002,9.86572479486807,1.1038302,-8.761894576552946,-88.8114635136659,Over-Invested
719,United Kingdom,2017.0,GBR,GB,Europe & Central Asia,,High income,Not classified,London,-0.126236,51.5002,4.547793614657191,1.0872548,-3.460538852007655,-76.09269780525226,Over-Invested
720,United Kingdom,2018.0,GBR,GB,Europe & Central Asia,,High income,Not classified,London,-0.126236,51.5002,2.05410059133047,1.0692387,-0.9848619286107434,-47.946139189455884,Over-Invested
721,United States,2015.0,USA,US,North America,,High income,Not classified,Washington D.C.,-77.032,38.8895,2.7942185896731604,-2.4467862,-5.241004754910588,-187.5660255887005,Over-Invested
722,United States,2016.0,USA,US,North America,,High income,Not classified,Washington D.C.,-77.032,38.8895,2.64304284422036,-2.3310187,-4.974061530514916,-188.19451002816245,Over-Invested
723,United States,2017.0,USA,US,North America,,High income,Not classified,Washington D.C.,-77.032,38.8895,1.82007611791433,-2.3614113,-4.1814874509984366,-229.7424492218548,Over-Invested
724,United States,2018.0,USA,US,North America,,High income,Not classified,Washington D.C.,-77.032,38.8895,1.25771845930057,-2.364302,-3.6220203792377035,-287.98339981842565,Over-Invested
725,Uruguay,2015.0,URY,UY,Latin America & Caribbean ,,High income,IBRD,Montevideo,-56.0675,-34.8941,4.54334479040529,1.0428095,-3.50053530401613,-77.04753800346867,Over-Invested
726,Uruguay,2016.0,URY,UY,Latin America & Caribbean ,,High income,IBRD,Montevideo,-56.0675,-34.8941,-0.9444883957538208,1.156637,2.1011253491077024,22.461743156806047,Under-Invested
727,Uruguay,2017.0,URY,UY,Latin America & Caribbean ,,High income,IBRD,Montevideo,-56.0675,-34.8941,4.65503956162928,1.0682752,-3.586764348387703,-77.05121086301409,Over-Invested
728,Uruguay,2018.0,URY,UY,Latin America & Caribbean ,,High income,IBRD,Montevideo,-56.0675,-34.8941,4.53455666129848,1.0215962,-3.5129604679848816,-77.4708693788587,Over-Invested
729,Uzbekistan,2015.0,UZB,UZ,Europe & Central Asia,Europe & Central Asia (excluding high income),Lower middle income,Blend,Tashkent,69.26899999999999,41.3052,0.0812353131911175,2.1647549,2.0835195543625935,2564.795373485938,Under-Invested
730,Uzbekistan,2016.0,UZB,UZ,Europe & Central Asia,Europe & Central Asia (excluding high income),Lower middle income,Blend,Tashkent,69.26899999999999,41.3052,2.03302382755498,1.42792,-0.6051038436911496,-29.76373594297116,Over-Invested
731,Uzbekistan,2017.0,UZB,UZ,Europe & Central Asia,Europe & Central Asia (excluding high income),Lower middle income,Blend,Tashkent,69.26899999999999,41.3052,3.03810530235391,1.23827,-1.799835258027128,-59.24203011109008,Over-Invested
732,Uzbekistan,2018.0,UZB,UZ,Europe & Central Asia,Europe & Central Asia (excluding high income),Lower middle income,Blend,Tashkent,69.26899999999999,41.3052,1.23622658872019,0.7684098,-0.46781680011163895,-37.84231825946639,Over-Invested
733,Vanuatu,2015.0,VUT,VU,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IDA,Port-Vila,168.321,-17.7404,4.08340872953371,1.2536442,-2.829764501552143,-69.29907557589215,Over-Invested
734,Vanuatu,2016.0,VUT,VU,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IDA,Port-Vila,168.321,-17.7404,2.68882521489613,1.2803926,-1.408432568106579,-52.38096401000119,Over-Invested
735,Vanuatu,2017.0,VUT,VU,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IDA,Port-Vila,168.321,-17.7404,2.7643399730025093,1.3773506,-1.386989404231147,-50.17434243895325,Over-Invested
736,Vanuatu,2018.0,VUT,VU,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IDA,Port-Vila,168.321,-17.7404,4.15617997160642,1.4870045,-2.669175453097509,-64.2218448510986,Over-Invested
737,Vietnam,2015.0,VNM,VN,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IBRD,Hanoi,105.825,21.0069,6.10636115617447,0.8592035,-5.247157638737489,-85.92936946469021,Over-Invested
738,Vietnam,2016.0,VNM,VN,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IBRD,Hanoi,105.825,21.0069,6.13807236804847,0.8010314,-5.337040957354348,-86.9497887502294,Over-Invested
739,Vietnam,2017.0,VNM,VN,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IBRD,Hanoi,105.825,21.0069,6.3008349516328,0.26505083,-6.0357841231759215,-95.79340150168204,Over-Invested
740,Vietnam,2018.0,VNM,VN,East Asia & Pacific,East Asia & Pacific (excluding high income),Lower middle income,IBRD,Hanoi,105.825,21.0069,6.321017488667233,-0.18148631,-6.50250379724191,-102.87115656458883,Over-Invested
741,West Bank and Gaza,2015.0,PSE,PS,Middle East & North Africa,Middle East & North Africa (excluding high income),Lower middle income,Not classified,,28.754040000000003,18.7538,0.8280417159159631,3.4081461,2.5801044270436315,311.5911164197292,Under-Invested
742,West Bank and Gaza,2016.0,PSE,PS,Middle East & North Africa,Middle East & North Africa (excluding high income),Lower middle income,Not classified,,34.028360000000006,18.32366,2.2082538031084,2.8498545,0.6416006661909166,29.054661438272245,Under-Invested
743,West Bank and Gaza,2017.0,PSE,PS,Middle East & North Africa,Middle East & North Africa (excluding high income),Lower middle income,Not classified,,36.77352000000001,30.231900000000003,1.40277897836875,2.1529365,0.7501574802188964,53.47652707850186,Under-Invested
744,West Bank and Gaza,2018.0,PSE,PS,Middle East & North Africa,Middle East & North Africa (excluding high income),Lower middle income,Not classified,,34.02836,18.32366,1.79605538075151,2.7452335,0.9491781550150915,52.84793359868078,Under-Invested
745,"Yemen, Rep.",2015.0,YEM,YE,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Sana'a,44.2075,15.352,-0.0362313255112953,1.0807155,1.1169468625825234,2882.8208651497152,Under-Invested
746,"Yemen, Rep.",2016.0,YEM,YE,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Sana'a,44.2075,15.352,-1.81153319090022,1.0865281,2.8980612537206545,-40.02163094342769,Under-Invested
747,"Yemen, Rep.",2017.0,YEM,YE,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Sana'a,44.2075,15.352,-1.00620078110566,1.1951894,2.201390137909554,18.782392067969255,Under-Invested
748,"Yemen, Rep.",2018.0,YEM,YE,Middle East & North Africa,Middle East & North Africa (excluding high income),Low income,IDA,Sana'a,44.2075,15.352,-1.04813152076633,1.0165536,2.064685161131931,-3.0127784323900064,Under-Invested
749,Zambia,2015.0,ZMB,ZM,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,IDA,Lusaka,28.2937,-15.3982,7.450174381838349,1.8954945,-5.554679920778779,-74.55771685451673,Over-Invested
750,Zambia,2016.0,ZMB,ZM,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,IDA,Lusaka,28.2937,-15.3982,3.16307184259788,2.5732255,-0.589846344398417,-18.64789589837349,Over-Invested
751,Zambia,2017.0,ZMB,ZM,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,IDA,Lusaka,28.2937,-15.3982,3.34737254271262,1.7554843,-1.591888200137547,-47.55634993789857,Over-Invested
752,Zambia,2018.0,ZMB,ZM,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,IDA,Lusaka,28.2937,-15.3982,1.52858296846428,1.5024288,-0.026154198398972373,-1.7110094079648586,Over-Invested
753,Zimbabwe,2015.0,ZWE,ZW,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Harare,31.0672,-17.8312,1.99968736350769,3.5168202,1.5171328288293462,75.86850107249336,Under-Invested
754,Zimbabwe,2016.0,ZWE,ZW,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Harare,31.0672,-17.8312,1.66927435288404,4.351683,2.6824087869169855,160.69310489809735,Under-Invested
755,Zimbabwe,2017.0,ZWE,ZW,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Harare,31.0672,-17.8312,1.08353846129772,5.552716,4.46917731705311,412.4613455530242,Under-Invested
756,Zimbabwe,2018.0,ZWE,ZW,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),Lower middle income,Blend,Harare,31.0672,-17.8312,2.40201523219269,2.1158285,-0.2861867180935689,-11.914442267392367,Over-Invested
